studentID,grade,year,dropped,zip,ethnicity,sex,gpa,subsidizedLunches,employmentHours,hrsWifiPerWeek,sanctions,librarySwipesPerWeek,apClasses,athleticSeasons
17187,10thGrade,2015,0,15224,White,F,3.17,Partly,0,2,nothing,6,0,0
17187,11thGrade,2016,0,15224,White,F,2.96,Partly,0,2,nothing,4,1,0
17187,12thGrade,2017,0,15224,White,F,3.19,Partly,0,3,nothing,6,1,0
17188,9thGrade,2014,0,15224,White,F,4.22,Fully,0,14,detention,8,0,1
17188,10thGrade,2015,0,15224,White,F,4.48,Fully,0,11,detention,6,0,1
17188,11thGrade,2016,0,15224,White,F,4.17,Fully,0,12,detention,7,1,1
17188,12thGrade,2017,0,15224,White,F,4.4,Fully,0,12,detention,7,1,0
17189,9thGrade,2014,0,15206,African American,F,3.05,Partly,0,9,detention,3,0,1
17189,10thGrade,2015,0,15206,African American,F,2.85,Partly,0,15,detention,5,0,1
17189,11thGrade,2016,0,15206,African American,F,3.09,Partly,0,3,detention,1,0,1
17189,12thGrade,2017,0,15206,African American,F,2.95,Partly,0,11,detention,4,0,0
17190,9thGrade,2014,0,15201,African American,F,2.08,Partly,0,6,nothing,4,0,2
17190,10thGrade,2015,0,15201,African American,F,2.2,Partly,0,6,nothing,4,0,2
17190,11thGrade,2016,0,15201,African American,F,1.98,Partly,0,9,nothing,6,0,1
17190,12thGrade,2017,0,15201,African American,F,2.07,Partly,0,12,nothing,8,0,0
17191,9thGrade,2014,0,15224,African American,F,3.71,Fully,0,17,nothing,5,0,1
17191,10thGrade,2015,0,15224,African American,F,3.55,Fully,0,5,nothing,1,0,1
17191,11thGrade,2016,0,15224,African American,F,3.76,Fully,0,7,nothing,2,0,1
17191,12thGrade,2017,0,15224,African American,F,3.61,Fully,0,7,nothing,2,0,0
17192,9thGrade,2014,0,15206,White,M,2.72,Fully,0,7,nothing,10,0,1
17192,10thGrade,2015,0,15206,White,M,2.58,Fully,10,6,nothing,9,1,1
17192,11thGrade,2016,0,15206,White,M,2.71,Fully,10,5,nothing,7,2,1
17192,12thGrade,2017,0,15206,White,M,2.76,Fully,10,5,nothing,7,2,0
17193,9thGrade,2014,0,15206,African American,M,3.46,None,0,15,detention,2,0,0
17193,10thGrade,2015,0,15206,African American,M,3.62,None,5,7,detention,1,0,0
17193,11thGrade,2016,1,15206,African American,M,3.82,None,5,15,detention,2,0,0
17194,9thGrade,2014,0,15206,African American,M,2.4,Fully,0,4,detention,5,0,1
17194,10thGrade,2015,0,15206,African American,M,2.22,Fully,0,4,detention,5,0,2
17194,11thGrade,2016,0,15206,African American,M,2.3,Fully,0,2,detention,2,0,1
17194,12thGrade,2017,0,15206,African American,M,2.24,Fully,0,3,detention,4,0,0
17195,9thGrade,2014,0,15224,White,M,2.69,None,0,13,nothing,7,0,1
17195,10thGrade,2015,0,15224,White,M,2.48,None,10,3,nothing,1,0,1
17195,11thGrade,2016,0,15224,White,M,2.55,None,10,5,nothing,3,1,1
17195,12thGrade,2017,0,15224,White,M,2.65,None,10,12,nothing,6,1,0
17196,9thGrade,2014,0,15206,African American,M,2.19,None,0,6,nothing,4,0,2
17196,10thGrade,2015,0,15206,African American,M,2.32,None,10,4,nothing,3,0,2
17196,11thGrade,2016,0,15206,African American,M,2.31,None,10,10,nothing,8,1,1
17196,12thGrade,2017,0,15206,African American,M,2.34,None,10,10,nothing,7,1,1
17197,9thGrade,2014,0,15201,White,F,3.48,None,0,9,nothing,9,1,1
17197,10thGrade,2015,0,15201,White,F,3.24,None,5,9,nothing,9,1,1
17197,11thGrade,2016,0,15201,White,F,3.51,None,5,7,nothing,7,2,1
17197,12thGrade,2017,0,15201,White,F,3.38,None,5,12,nothing,12,3,0
17198,9thGrade,2014,0,15208,African American,M,3.19,None,0,8,nothing,5,0,2
17198,10thGrade,2015,0,15208,African American,M,3.49,None,10,14,nothing,9,0,3
17198,11thGrade,2016,0,15208,African American,M,3.32,None,10,9,nothing,6,1,1
17198,12thGrade,2017,0,15208,African American,M,3.26,None,10,8,nothing,5,1,1
17199,9thGrade,2014,0,15201,African American,M,1.91,Fully,0,11,nothing,6,0,2
17199,10thGrade,2015,0,15201,African American,M,1.79,Fully,0,8,nothing,4,0,2
17199,11thGrade,2016,0,15201,African American,M,1.75,Fully,0,7,nothing,4,0,1
17199,12thGrade,2017,1,15201,African American,M,1.97,Fully,0,14,nothing,7,0,0
17200,9thGrade,2014,0,15224,African American,M,3.01,Partly,0,16,nothing,7,0,2
17200,10thGrade,2015,0,15224,African American,M,3.09,Partly,0,14,nothing,6,0,2
17200,11thGrade,2016,0,15224,African American,M,2.96,Partly,0,7,nothing,3,0,1
17200,12thGrade,2017,0,15224,African American,M,2.77,Partly,0,13,nothing,6,0,0
17201,9thGrade,2014,0,15232,Hispanic,F,3.36,None,0,13,nothing,7,0,2
17201,10thGrade,2015,0,15232,Hispanic,F,3.25,None,0,16,nothing,8,1,3
17201,11thGrade,2016,0,15232,Hispanic,F,3.54,None,0,9,nothing,4,2,1
17201,12thGrade,2017,0,15232,Hispanic,F,3.47,None,0,16,nothing,8,2,1
17202,9thGrade,2014,0,15201,African American,M,3.39,Fully,0,10,nothing,3,0,1
17202,10thGrade,2015,0,15201,African American,M,3.25,Fully,0,14,nothing,5,0,1
17202,11thGrade,2016,0,15201,African American,M,3.62,Fully,0,9,nothing,3,0,1
17202,12thGrade,2017,0,15201,African American,M,3.47,Fully,0,13,nothing,4,0,0
17203,9thGrade,2014,0,15208,African American,F,3.46,None,0,5,nothing,6,0,2
17203,10thGrade,2015,0,15208,African American,F,3.38,None,5,3,nothing,3,0,2
17203,11thGrade,2016,0,15208,African American,F,3.24,None,5,5,nothing,6,1,1
17203,12thGrade,2017,0,15208,African American,F,3.54,None,5,7,nothing,9,1,0
17204,9thGrade,2014,0,15206,African American,F,3.09,None,0,7,nothing,6,0,2
17204,10thGrade,2015,0,15206,African American,F,3,None,0,6,nothing,6,0,3
17204,11thGrade,2016,0,15206,African American,F,3.05,None,0,10,nothing,9,1,1
17204,12thGrade,2017,0,15206,African American,F,3.05,None,0,13,nothing,11,1,1
17205,9thGrade,2014,0,15208,African American,M,2.55,None,0,3,detention,1,0,1
17205,10thGrade,2015,0,15208,African American,M,2.4,None,10,5,detention,2,0,1
17205,11thGrade,2016,0,15208,African American,M,2.48,None,10,11,detention,5,0,1
17205,12thGrade,2017,0,15208,African American,M,2.41,None,10,6,detention,3,0,0
17206,9thGrade,2014,0,15206,Other,F,3.9,Partly,0,4,nothing,2,0,0
17206,10thGrade,2015,0,15206,Other,F,3.62,Partly,0,7,nothing,4,0,0
17206,11thGrade,2016,0,15206,Other,F,3.87,Partly,0,5,nothing,3,0,0
17206,12thGrade,2017,0,15206,Other,F,3.61,Partly,0,10,nothing,6,0,0
17207,9thGrade,2014,0,15206,African American,F,2.82,None,0,2,nothing,5,0,2
17207,10thGrade,2015,0,15206,African American,F,2.78,None,0,3,nothing,7,0,2
17207,11thGrade,2016,0,15206,African American,F,2.62,None,0,3,nothing,8,0,1
17207,12thGrade,2017,0,15206,African American,F,2.77,None,0,1,nothing,3,0,0
17208,9thGrade,2014,0,15206,African American,M,3.66,Fully,0,10,nothing,4,0,1
17208,10thGrade,2015,0,15206,African American,M,3.49,Fully,10,15,nothing,6,0,2
17208,11thGrade,2016,0,15206,African American,M,3.41,Fully,10,13,nothing,5,0,1
17208,12thGrade,2017,0,15206,African American,M,3.33,Fully,10,7,nothing,3,0,0
17209,9thGrade,2014,0,15206,White,M,3.18,Fully,0,11,nothing,6,0,1
17209,10thGrade,2015,0,15206,White,M,2.87,Fully,10,9,nothing,4,1,1
17209,11thGrade,2016,0,15206,White,M,3.21,Fully,10,4,nothing,2,2,1
17209,12thGrade,2017,0,15206,White,M,3.08,Fully,10,12,nothing,6,2,0
17210,9thGrade,2014,0,15208,African American,M,1.74,None,0,0,nothing,2,0,2
17210,10thGrade,2015,1,15208,African American,M,1.74,None,0,0,nothing,11,0,2
17211,9thGrade,2014,0,15206,African American,F,3.44,Partly,0,5,nothing,4,0,2
17211,10thGrade,2015,0,15206,African American,F,3.47,Partly,0,8,nothing,5,0,2
17211,11thGrade,2016,0,15206,African American,F,3.44,Partly,0,7,nothing,4,0,1
17211,12thGrade,2017,0,15206,African American,F,3.82,Partly,0,15,nothing,10,0,1
17212,9thGrade,2014,0,15201,African American,M,3.17,Partly,0,11,nothing,5,0,1
17212,10thGrade,2015,0,15201,African American,M,3.04,Partly,20,10,nothing,5,0,2
17212,11thGrade,2016,0,15201,African American,M,3.34,Partly,20,15,nothing,7,0,1
17212,12thGrade,2017,0,15201,African American,M,3.04,Partly,20,11,nothing,5,0,0
17213,9thGrade,2014,0,15206,African American,F,3.29,None,0,5,nothing,5,0,1
17213,10thGrade,2015,0,15206,African American,F,3.29,None,0,3,nothing,3,0,2
17213,11thGrade,2016,0,15206,African American,F,3.24,None,0,5,nothing,5,0,1
17213,12thGrade,2017,0,15206,African American,F,3.42,None,0,4,nothing,4,0,0
17214,9thGrade,2014,0,15206,African American,M,2.87,None,0,8,detention,4,0,1
17214,10thGrade,2015,0,15206,African American,M,2.9,None,0,15,detention,6,0,2
17214,11thGrade,2016,0,15206,African American,M,2.74,None,0,11,detention,5,0,1
17214,12thGrade,2017,0,15206,African American,M,2.75,None,0,9,detention,4,0,0
17215,9thGrade,2014,0,15232,African American,M,3.44,None,0,12,nothing,9,1,2
17215,10thGrade,2015,0,15232,African American,M,3.46,None,10,7,nothing,5,1,3
17215,11thGrade,2016,0,15232,African American,M,3.32,None,10,6,nothing,4,3,1
17215,12thGrade,2017,0,15232,African American,M,3.45,None,10,15,nothing,11,3,1
17216,9thGrade,2014,0,15206,African American,M,2.79,Fully,0,2,detention,3,0,1
17216,10thGrade,2015,0,15206,African American,M,2.75,Fully,5,3,detention,4,0,1
17216,11thGrade,2016,0,15206,African American,M,2.91,Fully,5,2,detention,3,0,1
17216,12thGrade,2017,0,15206,African American,M,2.87,Fully,5,1,detention,1,0,0
17217,9thGrade,2014,0,15201,African American,F,3.75,None,0,4,suspended,3,0,1
17217,10thGrade,2015,0,15201,African American,F,3.52,None,10,3,suspended,2,0,1
17217,11thGrade,2016,0,15201,African American,F,3.58,None,10,5,suspended,4,0,1
17217,12thGrade,2017,0,15201,African American,F,3.57,None,10,5,suspended,3,0,0
17218,9thGrade,2014,0,15201,African American,M,2.97,Fully,0,10,nothing,3,0,1
17218,10thGrade,2015,0,15201,African American,M,2.87,Fully,0,7,nothing,2,0,1
17218,11thGrade,2016,0,15201,African American,M,2.98,Fully,0,15,nothing,5,0,1
17218,12thGrade,2017,0,15201,African American,M,2.87,Fully,0,11,nothing,4,0,0
17219,9thGrade,2014,0,15206,African American,F,2.72,Fully,0,7,nothing,8,0,3
17219,10thGrade,2015,0,15206,African American,F,2.69,Fully,0,6,nothing,7,0,4
17219,11thGrade,2016,0,15206,African American,F,2.59,Fully,0,3,nothing,4,1,2
17219,12thGrade,2017,0,15206,African American,F,2.53,Fully,0,9,nothing,10,1,1
17220,9thGrade,2014,0,15201,Other,F,3.53,Partly,0,4,nothing,3,0,2
17220,10thGrade,2015,0,15201,Other,F,3.66,Partly,10,3,nothing,2,0,3
17220,11thGrade,2016,1,15201,Other,F,3.56,Partly,10,3,nothing,2,0,1
17221,9thGrade,2014,0,15224,African American,F,3.36,Fully,0,13,detention,3,0,1
17221,10thGrade,2015,0,15224,African American,F,3.54,Fully,20,10,detention,3,0,1
17221,11thGrade,2016,0,15224,African American,F,3.55,Fully,20,5,detention,1,0,1
17221,12thGrade,2017,0,15224,African American,F,3.58,Fully,20,8,detention,2,0,0
17222,9thGrade,2014,0,15206,African American,F,2.03,Fully,0,6,detention,3,0,2
17222,10thGrade,2015,0,15206,African American,F,2.14,Fully,0,13,detention,7,0,2
17222,11thGrade,2016,0,15206,African American,F,2.07,Fully,0,6,detention,3,0,1
17222,12thGrade,2017,1,15206,African American,F,2.08,Fully,0,3,detention,2,0,1
17223,9thGrade,2014,1,15224,African American,F,0.21,Fully,0,12,suspended,4,0,1
17224,9thGrade,2014,0,15206,African American,F,3.52,Partly,0,1,nothing,1,0,0
17224,10thGrade,2015,0,15206,African American,F,3.58,Partly,10,2,nothing,1,0,0
17224,11thGrade,2016,0,15206,African American,F,3.75,Partly,10,2,nothing,1,0,0
17224,12thGrade,2017,0,15206,African American,F,3.64,Partly,10,1,nothing,1,0,0
17225,9thGrade,2014,0,15206,Other,M,3.45,Fully,0,9,nothing,5,0,1
17225,10thGrade,2015,0,15206,Other,M,3.38,Fully,5,13,nothing,7,0,1
17225,11thGrade,2016,0,15206,Other,M,3.17,Fully,5,9,nothing,5,0,1
17225,12thGrade,2017,0,15206,Other,M,3.27,Fully,5,8,nothing,4,0,0
17226,9thGrade,2014,0,15206,Hispanic,F,2.81,Fully,0,4,detention,2,0,0
17226,10thGrade,2015,0,15206,Hispanic,F,2.86,Fully,0,8,detention,4,0,0
17226,11thGrade,2016,0,15206,Hispanic,F,2.87,Fully,0,3,detention,1,0,0
17226,12thGrade,2017,0,15206,Hispanic,F,2.99,Fully,0,8,detention,4,0,0
17227,9thGrade,2014,0,15201,African American,F,2.99,Fully,0,7,detention,5,0,2
17227,10thGrade,2015,0,15201,African American,F,2.9,Fully,10,8,detention,5,0,2
17227,11thGrade,2016,0,15201,African American,F,3.01,Fully,10,8,detention,6,0,1
17227,12thGrade,2017,0,15201,African American,F,3.01,Fully,10,5,detention,4,0,0
17228,9thGrade,2014,0,15232,African American,F,1.47,None,0,8,nothing,1,0,0
17228,10thGrade,2015,1,15232,African American,F,1.5,None,0,7,nothing,1,0,0
17229,9thGrade,2014,0,15206,Other,F,3.89,Fully,0,10,nothing,10,0,2
17229,10thGrade,2015,0,15206,Other,F,4.08,Fully,0,5,nothing,5,0,3
17229,11thGrade,2016,0,15206,Other,F,4.09,Fully,0,3,nothing,3,1,1
17229,12thGrade,2017,0,15206,Other,F,3.69,Fully,0,8,nothing,8,1,1
17230,9thGrade,2014,0,15224,White,F,3.65,None,0,3,nothing,5,0,0
17230,10thGrade,2015,0,15224,White,F,3.71,None,20,5,nothing,9,1,0
17230,11thGrade,2016,0,15224,White,F,3.85,None,20,5,nothing,9,2,0
17230,12thGrade,2017,0,15224,White,F,3.74,None,20,4,nothing,8,2,0
17231,9thGrade,2014,0,15206,African American,F,3.9,Fully,0,14,nothing,3,0,1
17231,10thGrade,2015,0,15206,African American,F,3.59,Fully,0,15,nothing,3,0,1
17231,11thGrade,2016,0,15206,African American,F,3.96,Fully,0,19,nothing,3,0,0
17231,12thGrade,2017,1,15206,African American,F,3.65,Fully,0,16,nothing,3,0,0
17232,9thGrade,2014,0,15232,African American,M,3.22,None,0,12,nothing,2,0,1
17232,10thGrade,2015,0,15232,African American,M,3.26,None,10,4,nothing,1,0,1
17232,11thGrade,2016,1,15232,African American,M,3.21,None,10,12,nothing,2,1,0
17233,9thGrade,2014,0,15206,African American,F,3.64,Partly,0,10,nothing,8,0,2
17233,10thGrade,2015,0,15206,African American,F,3.72,Partly,0,11,nothing,9,0,3
17233,11thGrade,2016,0,15206,African American,F,3.66,Partly,0,7,nothing,6,1,2
17233,12thGrade,2017,0,15206,African American,F,3.32,Partly,0,10,nothing,8,1,1
17234,9thGrade,2014,0,15208,African American,F,3.27,Fully,0,8,suspended,2,0,1
17234,10thGrade,2015,0,15208,African American,F,3.11,Fully,5,7,suspended,2,0,1
17234,11thGrade,2016,1,15208,African American,F,3.3,Fully,5,11,suspended,2,0,0
17235,9thGrade,2014,0,15206,Hispanic,M,2.47,Partly,0,11,nothing,7,0,1
17235,10thGrade,2015,0,15206,Hispanic,M,2.22,Partly,0,13,nothing,8,0,2
17235,11thGrade,2016,0,15206,Hispanic,M,2.34,Partly,0,7,nothing,4,0,1
17235,12thGrade,2017,0,15206,Hispanic,M,2.24,Partly,0,9,nothing,5,0,0
17236,9thGrade,2014,0,15206,White,M,4.38,Fully,0,8,nothing,4,0,1
17236,10thGrade,2015,0,15206,White,M,4.42,Fully,20,11,nothing,6,0,1
17236,11thGrade,2016,0,15206,White,M,4.33,Fully,20,9,nothing,5,1,0
17236,12thGrade,2017,0,15206,White,M,4.42,Fully,20,11,nothing,6,1,0
17237,9thGrade,2014,0,15206,African American,M,3.83,None,0,8,nothing,4,0,1
17237,10thGrade,2015,0,15206,African American,M,3.65,None,0,3,nothing,1,0,2
17237,11thGrade,2016,0,15206,African American,M,3.67,None,0,11,nothing,5,0,1
17237,12thGrade,2017,0,15206,African American,M,3.69,None,0,10,nothing,4,0,0
17238,9thGrade,2014,0,15232,African American,M,3.17,None,0,9,detention,3,0,1
17238,10thGrade,2015,0,15232,African American,M,3.02,None,5,7,detention,3,1,2
17238,11thGrade,2016,0,15232,African American,M,2.96,None,5,12,detention,4,2,1
17238,12thGrade,2017,0,15232,African American,M,3.15,None,5,15,detention,6,2,0
17239,9thGrade,2014,0,15208,African American,F,3.38,None,0,13,nothing,4,0,1
17239,10thGrade,2015,0,15208,African American,F,3.86,None,0,6,nothing,2,0,1
17239,11thGrade,2016,0,15208,African American,F,3.88,None,0,10,nothing,3,0,1
17239,12thGrade,2017,0,15208,African American,F,3.74,None,0,11,nothing,3,0,0
17240,9thGrade,2014,0,15232,White,F,3.83,None,0,10,nothing,2,0,1
17240,10thGrade,2015,0,15232,White,F,3.69,None,0,11,nothing,2,1,1
17240,11thGrade,2016,1,15232,White,F,3.57,None,0,16,nothing,3,2,1
17241,9thGrade,2014,0,15224,African American,F,3.29,Fully,0,10,nothing,3,0,1
17241,10thGrade,2015,0,15224,African American,F,3.36,Fully,10,11,nothing,3,0,1
17241,11thGrade,2016,0,15224,African American,F,3.22,Fully,10,9,nothing,2,0,0
17241,12thGrade,2017,0,15224,African American,F,3.52,Fully,10,5,nothing,1,0,0
17242,9thGrade,2014,0,15206,African American,F,2.66,None,0,8,detention,6,0,2
17242,10thGrade,2015,0,15206,African American,F,2.3,None,0,12,detention,8,0,3
17242,11thGrade,2016,0,15206,African American,F,2.59,None,0,9,detention,7,1,1
17242,12thGrade,2017,0,15206,African American,F,2.56,None,0,12,detention,8,1,1
17243,9thGrade,2014,0,15208,African American,M,3.58,None,0,5,nothing,4,0,1
17243,10thGrade,2015,0,15208,African American,M,3.53,None,0,3,nothing,2,0,2
17243,11thGrade,2016,0,15208,African American,M,3.52,None,0,4,nothing,3,1,1
17243,12thGrade,2017,0,15208,African American,M,3.38,None,0,4,nothing,3,1,0
17244,9thGrade,2014,0,15206,African American,F,3.5,None,0,6,detention,3,0,1
17244,10thGrade,2015,0,15206,African American,F,3.53,None,0,6,detention,3,0,1
17244,11thGrade,2016,0,15206,African American,F,3.73,None,0,8,detention,4,0,1
17244,12thGrade,2017,0,15206,African American,F,3.51,None,0,6,detention,3,0,0
17245,9thGrade,2014,0,15232,African American,F,1.88,None,0,5,nothing,4,0,2
17245,10thGrade,2015,0,15232,African American,F,1.79,None,0,7,nothing,6,1,2
17245,11thGrade,2016,0,15232,African American,F,1.98,None,0,8,nothing,6,2,1
17245,12thGrade,2017,0,15232,African American,F,2,None,0,6,nothing,4,2,1
17246,9thGrade,2014,0,15206,African American,M,2.51,None,0,10,nothing,3,0,1
17246,10thGrade,2015,0,15206,African American,M,2.63,None,10,10,nothing,3,0,2
17246,11thGrade,2016,0,15206,African American,M,2.36,None,10,14,nothing,5,0,1
17246,12thGrade,2017,0,15206,African American,M,2.43,None,10,20,nothing,7,0,0
17247,9thGrade,2014,0,15208,White,M,3.78,None,0,5,nothing,4,0,1
17247,10thGrade,2015,0,15208,White,M,3.94,None,0,2,nothing,1,0,1
17247,11thGrade,2016,0,15208,White,M,3.97,None,0,5,nothing,4,1,1
17247,12thGrade,2017,0,15208,White,M,3.59,None,0,5,nothing,4,1,0
17248,9thGrade,2014,0,15206,White,M,4.73,None,0,19,nothing,21,1,2
17248,10thGrade,2015,0,15206,White,M,4.51,None,10,16,nothing,18,1,3
17248,11thGrade,2016,0,15206,White,M,4.41,None,10,16,nothing,17,4,1
17248,12thGrade,2017,0,15206,White,M,4.35,None,10,8,nothing,8,4,1
17249,9thGrade,2014,0,15208,African American,F,2.19,None,0,13,detention,11,0,2
17249,10thGrade,2015,0,15208,African American,F,2.06,None,0,7,detention,6,1,3
17249,11thGrade,2016,0,15208,African American,F,2.18,None,0,6,detention,5,2,2
17249,12thGrade,2017,0,15208,African American,F,2.11,None,0,7,detention,6,2,1
17250,9thGrade,2014,0,15206,White,F,4.22,None,0,3,detention,5,0,1
17250,10thGrade,2015,0,15206,White,F,4.5,None,0,5,detention,10,1,1
17250,11thGrade,2016,0,15206,White,F,4.44,None,0,6,detention,11,2,1
17250,12thGrade,2017,0,15206,White,F,4.58,None,0,5,detention,10,2,0
17251,9thGrade,2014,0,15224,Other,M,3.01,Fully,0,5,nothing,2,0,1
17251,10thGrade,2015,0,15224,Other,M,2.74,Fully,20,13,nothing,5,0,2
17251,11thGrade,2016,0,15224,Other,M,3.09,Fully,20,9,nothing,3,0,1
17251,12thGrade,2017,0,15224,Other,M,2.85,Fully,20,14,nothing,5,0,0
17252,9thGrade,2014,0,15232,African American,F,2.61,None,0,4,detention,5,0,1
17252,10thGrade,2015,0,15232,African American,F,2.72,None,0,1,detention,2,0,2
17252,11thGrade,2016,0,15232,African American,F,2.89,None,0,2,detention,3,1,1
17252,12thGrade,2017,0,15232,African American,F,2.95,None,0,1,detention,2,1,0
17253,9thGrade,2014,0,15206,African American,F,3.63,None,0,6,nothing,2,0,1
17253,10thGrade,2015,0,15206,African American,F,3.98,None,0,7,nothing,2,0,1
17253,11thGrade,2016,1,15206,African American,F,3.96,None,0,6,nothing,2,0,0
17254,9thGrade,2014,0,15206,African American,F,3.26,Fully,0,6,nothing,3,0,1
17254,10thGrade,2015,0,15206,African American,F,2.83,Fully,0,2,nothing,1,0,1
17254,11thGrade,2016,0,15206,African American,F,2.96,Fully,0,6,nothing,3,0,1
17254,12thGrade,2017,0,15206,African American,F,2.95,Fully,0,4,nothing,2,0,0
17255,9thGrade,2014,0,15206,Hispanic,M,3.42,None,0,3,nothing,4,0,1
17255,10thGrade,2015,0,15206,Hispanic,M,3.24,None,5,4,nothing,4,0,2
17255,11thGrade,2016,0,15206,Hispanic,M,3.53,None,5,6,nothing,7,0,1
17255,12thGrade,2017,0,15206,Hispanic,M,3.41,None,5,4,nothing,5,0,0
17256,9thGrade,2014,0,15201,African American,F,3.22,Fully,0,9,nothing,6,0,2
17256,10thGrade,2015,0,15201,African American,F,3.16,Fully,10,13,nothing,9,0,2
17256,11thGrade,2016,0,15201,African American,F,3.44,Fully,10,3,nothing,2,0,1
17256,12thGrade,2017,0,15201,African American,F,3.55,Fully,10,13,nothing,9,0,1
17257,9thGrade,2014,0,15206,African American,M,2.25,Fully,0,3,detention,4,0,1
17257,10thGrade,2015,0,15206,African American,M,2.2,Fully,0,2,detention,3,0,1
17257,11thGrade,2016,0,15206,African American,M,2.29,Fully,0,3,detention,4,0,1
17257,12thGrade,2017,0,15206,African American,M,2.27,Fully,0,2,detention,3,0,0
17258,9thGrade,2014,0,15201,African American,M,3.66,Fully,0,2,detention,5,0,2
17258,10thGrade,2015,0,15201,African American,M,3.65,Fully,0,2,detention,6,0,2
17258,11thGrade,2016,0,15201,African American,M,3.59,Fully,0,2,detention,6,0,1
17258,12thGrade,2017,0,15201,African American,M,3.82,Fully,0,1,detention,4,0,1
17259,9thGrade,2014,0,15206,Other,F,2.04,Fully,0,4,nothing,6,0,1
17259,10thGrade,2015,0,15206,Other,F,1.9,Fully,0,5,nothing,6,0,2
17259,11thGrade,2016,0,15206,Other,F,1.82,Fully,0,1,nothing,2,0,1
17259,12thGrade,2017,1,15206,Other,F,1.96,Fully,0,4,nothing,5,0,0
17260,9thGrade,2014,0,15208,African American,M,4.06,None,0,3,nothing,5,0,1
17260,10thGrade,2015,0,15208,African American,M,3.73,None,0,2,nothing,3,0,2
17260,11thGrade,2016,0,15208,African American,M,3.56,None,0,2,nothing,3,0,1
17260,12thGrade,2017,0,15208,African American,M,3.7,None,0,1,nothing,3,0,0
17261,9thGrade,2014,0,15201,African American,M,2.88,Fully,0,4,nothing,2,0,2
17261,10thGrade,2015,0,15201,African American,M,2.75,Fully,20,5,nothing,3,0,2
17261,11thGrade,2016,0,15201,African American,M,2.95,Fully,20,6,nothing,3,0,1
17261,12thGrade,2017,0,15201,African American,M,2.88,Fully,20,10,nothing,5,0,0
17262,9thGrade,2014,0,15208,African American,F,3.67,None,0,3,nothing,3,0,2
17262,10thGrade,2015,0,15208,African American,F,3.44,None,0,5,nothing,5,0,2
17262,11thGrade,2016,0,15208,African American,F,3.32,None,0,3,nothing,3,1,1
17262,12thGrade,2017,0,15208,African American,F,3.74,None,0,8,nothing,8,1,1
17263,9thGrade,2014,0,15201,African American,M,2.42,Fully,0,17,nothing,10,0,2
17263,10thGrade,2015,0,15201,African American,M,2.49,Fully,0,11,nothing,6,0,3
17263,11thGrade,2016,0,15201,African American,M,2.32,Fully,0,16,nothing,9,0,1
17263,12thGrade,2017,0,15201,African American,M,2.43,Fully,0,5,nothing,3,0,1
17264,9thGrade,2014,0,15224,African American,M,2.55,Partly,0,7,suspended,3,0,1
17264,10thGrade,2015,0,15224,African American,M,2.55,Partly,10,10,suspended,4,0,2
17264,11thGrade,2016,0,15224,African American,M,2.87,Partly,10,14,suspended,5,0,1
17264,12thGrade,2017,0,15224,African American,M,2.59,Partly,10,15,suspended,5,0,0
17265,9thGrade,2014,0,15201,African American,M,3.82,Fully,0,6,nothing,3,0,2
17265,10thGrade,2015,0,15201,African American,M,3.76,Fully,0,17,nothing,8,0,2
17265,11thGrade,2016,0,15201,African American,M,3.63,Fully,0,13,nothing,6,0,1
17265,12thGrade,2017,0,15201,African American,M,3.75,Fully,0,11,nothing,5,0,0
17266,9thGrade,2014,0,15201,African American,F,3.65,None,0,0,detention,4,0,2
17266,10thGrade,2015,0,15201,African American,F,3.58,None,0,0,detention,7,0,2
17266,11thGrade,2016,0,15201,African American,F,3.53,None,0,0,detention,4,0,1
17266,12thGrade,2017,0,15201,African American,F,3.61,None,0,0,detention,6,0,0
17267,9thGrade,2014,0,15208,African American,M,2.4,None,0,4,nothing,8,0,2
17267,10thGrade,2015,0,15208,African American,M,2.53,None,5,3,nothing,6,1,3
17267,11thGrade,2016,0,15208,African American,M,2.28,None,5,5,nothing,10,2,2
17267,12thGrade,2017,0,15208,African American,M,2.5,None,5,1,nothing,2,2,1
17268,9thGrade,2014,0,15232,African American,M,4.17,None,0,5,suspended,4,0,1
17268,10thGrade,2015,0,15232,African American,M,4.1,None,5,7,suspended,5,1,2
17268,11thGrade,2016,0,15232,African American,M,3.89,None,5,7,suspended,5,2,1
17268,12thGrade,2017,0,15232,African American,M,3.69,None,5,3,suspended,2,2,0
17269,9thGrade,2014,0,15206,African American,M,2.26,None,0,1,nothing,2,0,2
17269,10thGrade,2015,0,15206,African American,M,2.4,None,0,3,nothing,8,0,2
17269,11thGrade,2016,0,15206,African American,M,2.26,None,0,2,nothing,4,0,1
17269,12thGrade,2017,0,15206,African American,M,2.28,None,0,1,nothing,3,0,0
17270,9thGrade,2014,0,15206,African American,F,3.69,None,0,5,detention,2,0,1
17270,10thGrade,2015,0,15206,African American,F,4.03,None,0,8,detention,3,0,1
17270,11thGrade,2016,0,15206,African American,F,3.61,None,0,9,detention,3,0,0
17270,12thGrade,2017,1,15206,African American,F,3.76,None,0,5,detention,2,0,0
17271,9thGrade,2014,0,15208,White,M,2.95,None,0,13,nothing,5,0,1
17271,10thGrade,2015,0,15208,White,M,2.82,None,10,12,nothing,5,0,2
17271,11thGrade,2016,0,15208,White,M,2.91,None,10,13,nothing,5,1,1
